職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),学校・公的機関（官公庁）,土日祝のみ勤務,Wordのスキルを活かす,勤務地　最寄駅1（分）,お仕事No.,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,フラグオプション選択,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,英語力不要,休日休暇(日曜日),社員食堂あり,10時以降出社OK,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,休日休暇(土曜日),休日休暇(木曜日),（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,土日祝休み,給与/交通費　交通費,休日休暇(金曜日),扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,残業なし
2,0,0,1,0,5,0,20020,0,0,0,0,1,3,3703570224,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,29000,27,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1540,1,128,1
3,0,10,0,0,1,0,22030,0,0,0,0,1,10,2503570414,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,42,0,22000,14,0,0,0,2,1,1,0,1,0,1,1,3,0,0,1600,1,102,1
3,0,10,0,0,2,0,20020,0,0,0,0,1,4,5103540805,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38,0,21000,23,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1400,1,101,1
3,0,10,0,0,2,0,20020,0,0,0,0,1,4,5103540805,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38,0,21000,23,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1400,1,101,1
3,0,10,0,0,1,0,20020,0,0,0,0,1,5,4903548968,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,23,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1350,1,211,1
3,0,7,0,0,11,0,20040,1,0,0,0,1,5,2403536995,1,0,0,0,0,2,5,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,44,0,27000,12,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1250,1,207,1
2,0,3,0,1,3,0,20020,1,0,0,0,1,8,5103568356,0,0,0,0,0,0,5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,55,0,23000,23,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1400,1,112,1
3,0,5,0,0,8,0,20030,0,0,0,0,1,3,5103567826,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,38,0,23000,23,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1530,1,105,1
3,0,7,0,0,3,1,20030,1,0,0,0,1,8,5103567201,0,0,0,0,0,0,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,39,0,22000,23,0,1,0,1,1,1,0,1,0,1,1,3,0,0,1400,1,116,0
3,0,5,0,1,2,0,20020,0,0,0,0,1,10,5103569446,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,29000,23,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1400,1,105,1
3,0,2,0,0,9,0,20020,1,0,1,0,1,10,2503557391,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,34,0,30000,14,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1400,1,132,1
2,0,0,0,0,5,0,20030,0,0,0,0,1,1,3703570617,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,21000,27,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1330,1,128,1
3,0,2,0,0,19,0,22010,1,0,1,0,1,5,3603561518,0,0,0,0,0,3,5,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,36,0,30000,26,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1300,1,102,0
3,0,0,0,0,12,0,20020,1,0,0,0,1,5,5103542266,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,41,0,28000,23,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1400,1,106,0
3,0,0,0,0,12,0,20020,1,0,0,0,1,5,5103542266,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,41,0,28000,23,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1400,1,106,0
3,0,5,0,1,4,0,20030,1,0,0,0,1,2,3703510939,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,45,1,27000,27,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1400,1,128,1
3,0,4,0,0,36,0,22010,1,0,1,0,1,15,2503546930,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,37,0,30000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1400,1,102,1
3,0,4,0,0,36,0,22010,1,0,1,0,1,15,2503546930,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,37,0,30000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1400,1,102,1
3,0,9,0,0,14,0,20020,0,0,0,0,1,10,2503566364,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,39,0,22000,14,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1400,1,212,1
3,0,5,1,1,2,0,20020,1,0,0,0,1,10,4903568261,0,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,57,0,29000,23,0,1,0,1,1,0,0,1,0,1,1,2,0,0,1300,1,202,1
3,0,5,0,0,10,0,20020,1,0,1,0,1,15,2503567105,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,45,0,30000,14,0,0,0,2,2,0,0,1,0,1,1,3,0,0,1500,0,131,1
2,0,0,0,0,4,0,20020,0,0,1,0,1,12,5103563755,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,30000,23,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1350,1,105,1
3,0,4,0,0,5,0,20020,0,0,0,0,1,10,2503566563,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,45,0,27000,14,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1500,1,113,1
3,0,5,0,1,20,0,20510,0,0,0,0,1,10,3703530182,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,35,0,23000,27,0,0,0,2,1,1,0,1,0,1,1,2,0,0,1400,1,119,1
3,0,5,0,1,20,0,20510,0,0,0,0,1,10,3703530182,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,35,0,23000,27,0,0,0,2,1,1,0,1,0,1,1,2,0,0,1400,1,119,1
4,0,3,0,1,30,1,20310,0,0,0,0,1,3,3703567147,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,32,1,26000,27,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1470,1,128,0
3,0,0,1,0,35,0,20030,0,0,0,0,1,5,3703567209,0,0,0,0,0,1,5,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,32,0,27002,27,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,128,0
4,0,5,1,0,11,0,20030,0,0,0,0,1,1,3703570261,1,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,35,0,29000,27,0,0,0,2,1,1,0,1,0,1,1,3,0,0,1500,1,128,0
3,0,3,0,1,3,0,20030,1,0,0,0,1,5,2503480085,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,37,0,29000,14,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1500,1,103,0
3,0,3,0,1,3,0,20030,1,0,0,0,1,5,2503480085,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,37,0,29000,14,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1500,1,103,0
2,0,5,0,0,10,0,22020,0,0,0,0,1,10,2503551788,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,42,0,27000,14,0,0,0,3,2,1,0,1,0,1,1,3,0,0,1750,1,132,0
3,0,6,0,1,7,0,20030,0,0,0,0,1,12,2503550944,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,42,1,22000,14,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1700,1,103,1
3,0,5,0,0,18,0,20030,0,0,0,0,1,2,3703570005,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,38,0,23000,27,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1550,1,128,1
3,0,3,0,1,3,0,20030,0,0,0,0,1,1,3703567330,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,44,0,22000,27,0,0,0,4,1,0,0,1,0,1,1,2,0,0,1500,1,128,1
3,0,7,0,0,3,0,22030,1,0,0,0,1,5,2403567166,0,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,45,0,27000,12,0,0,0,4,3,0,0,1,0,1,1,3,0,0,1200,1,207,1
2,0,6,0,0,8,0,22020,0,0,1,0,1,3,2503558663,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,45,0,30000,14,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1900,1,104,0
3,0,0,0,1,1,0,20020,0,0,0,0,1,10,2403560196,1,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,43,0,22000,12,0,0,0,1,1,1,0,1,0,1,1,2,0,0,1300,1,227,0
3,0,0,0,1,2,0,20020,0,0,0,0,1,10,2403570160,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,27000,12,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1300,1,227,1
3,0,7,0,0,4,0,22030,0,0,0,0,1,3,5103538313,0,0,0,0,0,0,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,43,0,21000,23,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1400,1,106,1
3,0,7,0,0,4,0,22030,0,0,0,0,1,3,5103538313,0,0,0,0,0,0,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,43,0,21000,23,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1400,1,106,1
3,0,0,1,0,4,0,22030,0,0,0,0,1,5,2603564904,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,28000,11,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1400,1,103,1
4,0,8,1,0,20,1,20020,0,0,0,0,1,7,3703563073,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,27002,27,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1500,1,127,0
3,0,6,0,0,7,0,20320,0,0,0,0,1,10,2503537983,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,38,1,29000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1500,1,201,1
3,0,6,0,0,7,0,20320,0,0,0,0,1,10,2503537983,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,38,1,29000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1500,1,201,1
3,0,5,0,0,20,0,22020,0,0,0,0,1,5,3803565049,0,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,40,0,27000,28,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1400,1,110,0
2,0,6,0,0,16,0,20020,1,0,0,0,1,12,2503570599,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,27000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1400,1,131,1
3,0,9,0,1,23,0,20020,0,0,0,0,1,7,2503506776,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,45,1,30000,14,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1800,1,102,1
3,0,9,0,1,23,0,20020,0,0,0,0,1,7,2503506776,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,45,1,30000,14,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1800,1,102,1
3,0,8,0,0,19,0,20030,0,0,1,0,1,10,2503565510,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,35,0,30000,14,0,1,0,3,1,0,0,1,0,1,1,3,0,0,1300,1,215,1
3,0,9,1,0,32,0,20020,0,0,0,0,1,7,2503565864,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,29000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1400,1,107,1
3,0,9,0,0,7,0,20030,0,0,0,0,1,10,2903567630,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,8,0,0,0,1,3,1,0,1,0,1,1,3,0,0,1200,1,203,0
3,0,8,0,0,5,0,20020,0,0,1,0,1,7,3703569648,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,39,0,30000,27,0,1,0,1,1,0,0,1,0,1,1,3,0,0,1300,1,141,1
3,0,6,1,0,9,0,20020,0,0,0,0,1,2,2503566352,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,40,0,30000,14,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1400,1,137,0
3,0,5,1,0,15,0,20510,1,0,0,0,1,2,5103566144,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,31,0,28000,23,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1460,1,106,1
3,0,4,0,0,5,0,20030,0,0,0,0,1,10,5103522371,0,0,0,0,0,0,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,27,0,22000,23,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1400,1,105,0
3,0,4,0,0,5,0,20030,0,0,0,0,1,10,5103522371,0,0,0,0,0,0,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,27,0,22000,23,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1400,1,105,0
3,0,0,0,0,3,0,20410,0,0,0,0,1,5,2503560951,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,48,0,28000,14,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1400,1,207,1
3,0,8,0,1,33,1,20020,0,0,0,0,1,5,2503562302,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,21000,14,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1500,1,103,0
3,0,5,0,1,2,0,22030,0,0,0,0,1,5,3603545760,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,28000,26,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1300,1,104,1
3,0,5,0,1,2,0,22030,0,0,0,0,1,5,3603545760,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,28000,26,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1300,1,104,1
3,0,3,0,1,4,1,20020,0,0,1,0,1,20,4603565967,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,35,0,30000,5,0,0,0,3,3,0,0,1,0,1,1,2,0,0,950,1,201,0
2,0,8,1,0,10,0,20020,0,0,0,0,1,2,2503562460,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33,0,27000,14,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1400,1,137,1
2,0,9,0,0,30,0,20020,1,0,0,0,0,5,5103556145,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,32,0,21000,23,1,0,0,1,1,0,0,0,0,1,1,3,0,0,1400,1,105,1
3,0,8,1,1,100,0,20020,0,0,0,0,1,7,2503566653,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,47,0,22000,14,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1500,1,102,1
3,0,3,0,0,9,0,20310,1,0,0,0,1,5,2503562102,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,43,0,26000,14,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1540,1,104,0
2,0,3,0,0,4,0,20020,0,0,0,0,1,5,2403557193,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,47,0,28000,12,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1300,1,217,1
3,0,7,0,0,10,1,20030,0,0,0,0,1,6,5103561410,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,36,0,26000,23,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1400,1,105,0
3,0,5,1,0,12,0,20020,0,0,0,0,1,10,2503568890,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,38,0,22000,14,0,0,0,1,2,0,0,1,0,1,1,3,0,0,1400,1,115,1
3,0,8,1,1,6,0,20030,0,0,0,0,1,5,3703554300,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,50,0,21000,27,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1400,1,128,0
3,0,6,0,0,16,0,20710,1,0,0,0,1,1,5103524173,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,36,0,28000,23,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1400,1,108,1
3,0,6,0,0,16,0,20710,1,0,0,0,1,1,5103524173,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,36,0,28000,23,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1400,1,108,1
3,0,3,0,0,60,1,20040,0,0,0,0,1,4,6103561706,1,0,0,0,0,3,5,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,28000,40,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1300,1,133,0
3,0,7,1,0,27,0,20020,0,0,0,0,1,3,5103569528,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,32,0,22000,23,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1450,1,106,1
3,0,3,1,1,80,0,20020,1,0,0,0,1,1,3703567678,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,50,0,28000,27,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1430,1,205,1
3,0,6,0,1,7,0,22030,0,0,0,0,1,5,3703549513,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,33,0,23000,27,0,1,0,5,1,1,0,1,0,1,1,2,0,0,1400,1,128,1
3,0,6,0,1,7,0,22030,0,0,0,0,1,5,3703549513,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,33,0,23000,27,0,1,0,5,1,1,0,1,0,1,1,2,0,0,1400,1,128,1
3,0,2,0,1,9,0,22020,0,0,0,0,1,1,3703550728,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,38,0,27000,27,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1540,1,128,0
3,0,0,0,0,1,0,20020,0,0,0,0,1,5,2703566933,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,30,0,22000,9,0,1,0,2,3,0,0,1,0,1,1,3,0,0,1200,1,210,0
3,0,10,1,0,6,0,20020,0,0,0,0,1,6,2403553416,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30,0,29000,12,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,204,1
3,0,5,0,0,14,0,20410,0,0,1,0,1,5,2503548414,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,30000,14,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1500,1,213,1
3,0,5,0,0,14,0,20410,0,0,1,0,1,5,2503548414,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,30000,14,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1500,1,213,1
3,0,5,0,0,8,0,20020,0,0,0,0,1,5,5103568763,1,0,0,0,0,1,5,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,26,0,27000,23,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1450,1,105,0
3,0,6,0,1,12,0,20020,0,0,0,0,0,10.22591093,2603562674,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,29000,11,0,0,0,5,2,0,0,1,0,1,1,2,0,0,1300,1,218,1
3,0,10,0,0,5,0,20020,0,0,0,0,1,11,2403533817,1,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,40,0,29000,12,0,1,0,1,1,1,0,1,0,1,1,3,0,0,1500,1,203,1
3,0,10,0,0,5,0,20020,0,0,0,0,1,11,2403533817,1,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,40,0,29000,12,0,1,0,1,1,1,0,1,0,1,1,3,0,0,1500,1,203,1
3,0,0,0,0,42,0,20510,1,0,0,0,1,1,2603568802,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,28000,11,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1470,1,208,1
3,0,2,0,0,5,0,22030,0,0,0,0,1,3,2603568237,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,34,0,29200,11,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1400,1,103,1
3,0,5,0,1,12,0,20030,0,0,0,0,1,3,3703568018,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,35,0,29000,27,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1600,1,128,1
3,0,4,0,1,5,1,20020,0,0,0,0,1,5,3703557234,1,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,39,0,27002,27,0,0,0,5,1,1,0,1,0,1,1,2,0,0,1350,1,128,0
3,0,5,0,0,57,0,20020,1,0,0,0,1,5,3703563134,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,40,0,28000,27,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1350,1,127,0
3,0,7,0,1,9,0,22030,1,0,0,0,1,6,3703565246,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,44,0,27000,27,0,1,0,1,1,0,0,1,0,1,1,2,0,0,1470,1,127,1
3,0,9,0,0,19,0,20020,0,0,0,0,1,10,5103530268,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,35,0,22000,23,0,1,0,2,1,0,0,1,0,1,1,3,0,0,1400,1,104,1
3,0,0,0,0,3,0,20810,0,0,0,0,1,1,3703568649,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,48,0,27000,27,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1400,1,128,1
3,0,2,0,0,5,0,20020,1,0,0,0,1,3,3703542503,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,41,0,29000,27,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1250,1,203,1
3,0,2,0,0,5,0,20020,1,0,0,0,1,3,3703542503,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,41,0,29000,27,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1250,1,203,1
3,0,5,0,1,36,0,20020,1,0,1,0,1,5,2503557668,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,45,1,30000,14,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1300,1,108,1
3,0,5,0,0,22,0,20030,0,0,0,0,1,3,2503559188,0,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,30,0,21000,14,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1400,1,103,0
3,0,5,1,0,2,0,20020,0,1,0,0,1,2,2503569852,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,38,0,21000,14,0,0,0,4,1,0,0,1,0,1,1,3,0,1,1400,1,109,1
3,0,3,1,1,3,0,20610,1,0,0,0,1,3,3803559672,0,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,42,0,26000,28,0,1,0,2,1,1,0,1,0,1,1,2,0,0,1350,1,110,0
3,0,7,0,1,3,0,20610,0,0,1,0,1,13,2503561048,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,48,0,30000,14,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1600,1,112,1
2,0,10,0,1,2,0,22030,0,0,0,0,1,10,5103569762,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,22000,23,0,1,0,3,1,0,0,1,0,1,1,2,0,0,1400,1,105,1
3,0,5,0,0,2,0,20030,0,0,0,0,1,10.22591093,2603567837,1,0,0,0,0,0,5,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,29,0,22000,11,0,0,0,2,2,1,0,1,0,1,1,3,0,0,1400,1,230,1
